OBJECTID1,HUC_8,HUC_10,HUC_12,ACRES,HU_10_NAME,HU_12_NAME,Basin,DWQ_Basin,Population,Shape__Area,Shape__Length,POP_2010,POP_2000,AREA,POP_CHG_10_20,POP_CHG_00_10,lat,long
977,3050105,305010504,30501050405,16791.99,Second Broad River,Roberson Creek,BRD,Broad,2154,102583512.9,56614.51245,2213,2124,26.23747813,-59,89,35.7094024,-79.149203
1688,3030002,303000207,30300020703,18282.62,Roberson Creek-Haw River,Roberson Creek,CPF,Cape Fear,5311,112463017.2,60058.20489,5128,3945,,183,1183,35.7094024,-79.149203
1051,3020202,302020205,30202020506,16940.09,Swift Creek,Swift Creek,NEU,Neuse,1935,103038769.6,73055.97881,1778,1646,26.46888653,157,132,35.710555,-78.7249469
1240,3020101,302010108,30201010803,37087.01,Swift Creek,Moccasin Creek-Swift Creek,TAR,Tar-Pamlico,2016,230040189,108137.1355,2235,2577,,-219,-342,35.710555,-78.7249469
1262,3020101,302010108,30201010801,21331.48,Swift Creek,Flat Rock Branch-Swift Creek,TAR,Tar-Pamlico,2496,132438058.2,84222.76365,2577,1945,,-81,632,35.710555,-78.7249469
1348,3020201,302020110,30202011006,10858.46,Swift Creek,Piney Grove Cemetery-Swift Creek,NEU,Neuse,11010,66584112.44,47073.50218,8659,4547,,2351,4112,35.710555,-78.7249469
67,3030003,303000305,30300030506,10095.21,Rocky River,Harlands Creek,CPF,Cape Fear,724,62123720.81,45855.32773,670,642,15.77376746,54,28,35.7116139,-79.2549797
1484,3020203,302020301,30202030105,12962.19,Buckhorn Reservoir,Little Creek-Buckhorn Reservoir,NEU,Neuse,1590,79688431.33,52798.84415,1514,1248,,76,266,35.7117429,-78.1535928
1413,3020201,302020110,30202011001,22911.74,Swift Creek,Lake Wheeler-Swift Creek,NEU,Neuse,63673,140998435.9,62539.4667,56670,52673,,7003,3997,35.7120117,-78.6863419
716,6010105,601010509,60101050906,31437.35,Sandymush Creek-French Broad River,Sandymush Creek,FBR,French Broad,2184,193289011.5,84937.8107,1961,1914,49.12086501,223,47,35.7124024,-82.7185067
1320,3020104,302010404,30201040403,30843.77,Headwaters Pungo River,Pungo Lake Canal-Pungo River,TAR,Tar-Pamlico,319,189420609.3,74991.33851,427,431,,-108,-4,35.7163391,-76.5546031
1336,3020104,302010404,30201040401,25097.69,Headwaters Pungo River,Pungo Lake-Headwaters Pungo River,TAR,Tar-Pamlico,320,154405701.2,58860.34955,360,338,,-40,22,35.7163391,-76.5546031
1395,3020104,302010403,30201040301,17769.7,Pantego Creek,Town of Wenona-Intercepting Canal,TAR,Tar-Pamlico,290,109463538.2,57372.08154,341,279,,-51,62,35.7182192,-76.6493825
1097,3010205,301020508,30102050807,23109.3,Gum Neck-Alligator River,Grapevine Bay-Alligator River,PAS,Pasquotank,10,142061899.3,72018.85593,11,5,,-1,6,35.7194218,-76.047894
696,6010202,601020205,60102020504,19329.42,Fontana Lake,Eagle Creek,LTN,Little Tennessee,0,118264184.4,53288.49119,0,0,30.18568965,0,0,35.7203926,-78.7291986
1427,3020203,302020303,30202030301,22383.35,Toisnot Swamp,Upper Toisnot Swamp,NEU,Neuse,3656,138084382.1,62494.14989,3346,2856,,310,490,35.7219731,-77.9623078
1462,3020203,302020303,30202030303,22546.41,Toisnot Swamp,Middle Toisnot Swamp,NEU,Neuse,19094,138825571.4,75922.83814,20096,17996,,-1002,2100,35.7219731,-77.9623078
1512,3020203,302020303,30202030304,17295.07,Toisnot Swamp,Lower Toisnot Swamp,NEU,Neuse,1630,106187832.3,54579.56199,1577,1693,,53,-116,35.7219731,-77.9623078
1438,3020203,302020304,30202030403,9965.54,Wiggins Mill Reservoir-Contentnea Creek,Hominy Swamp,NEU,Neuse,23067,61314728.41,48467.63291,23912,23304,,-845,608,35.7223674,-77.9214324
354,3040102,304010205,30401020503,16767.04,Second Creek,Upper Second Creek,YAD,Yadkin Pee Dee,3556,102953871.4,56059.3191,3392,3125,26.19849874,164,267,35.7250038,-80.5601319
1121,3010205,301020509,30102050902,27626.26,Alligator River,Second Creek,PAS,Pasquotank,70,170630762.1,58392.91384,62,67,,8,-5,35.7250038,-80.5601319
1014,3010107,301010704,30101070403,29094.01,Sweetwater Creek,Headwaters Hardison Mill Creek,ROA,Roanoke,419,178896216.2,62579.3497,459,437,45.45937117,-40,22,35.7255713,-76.9498971
1037,3010107,301010704,30101070404,15990.54,Sweetwater Creek,Outlet Hardison Mill Creek,ROA,Roanoke,894,98454186.85,58425.19751,861,785,24.98522706,33,76,35.7255713,-76.9498971
1461,3020203,302020304,30202030404,11296.74,Wiggins Mill Reservoir-Contentnea Creek,City of Wilson-Contentnea Creek,NEU,Neuse,6748,69451168.89,43787.47286,6944,6313,,-196,631,35.7258286,-77.9111237
1205,3020102,302010204,30201020401,18910.19,Beech Swamp,Upper Marsh Swamp,TAR,Tar-Pamlico,923,118248787,57005.44522,1017,989,,-94,28,35.7261627,-78.0815928
1265,3020102,302010204,30201020403,21390.42,Beech Swamp,Lower Marsh Swamp,TAR,Tar-Pamlico,432,133455743,68331.21926,466,583,,-34,-117,35.7261627,-78.0815928
1055,3020202,302020204,30202020401,25939.54,Clayroot Swamp-Swift Creek,Headwaters Swift Creek,NEU,Neuse,22420,158688513.4,76934.20053,18727,11691,40.53053672,3693,7036,35.7263366,-78.7478045
560,3010204,301020407,30102040705,15285.46,Fontaine Creek,Jacks Swamp,CHO,Chowan,545,91674043.8,53841.79952,601,577,22.81930993,-56,24,35.7297989,-77.0755132
472,3050101,305010111,30501011102,30368.57,Upper Lake Norman,Lyle Creek,CAT,Catawba,25281,186954887,75201.26758,24975,21885,47.4508893,306,3090,35.7300238,-81.1967323
1279,3020102,302010205,30201020503,17084.95,Middle Fishing Creek,Town of Hickory-Fishing Creek,TAR,Tar-Pamlico,530,106268729.3,70633.56722,684,882,,-154,-198,35.7344538,-81.3444573
152,3030006,303000601,30300060106,14167.09,Upper South River,Big Creek,CPF,Cape Fear,2928,85770447.14,49856.20189,3032,2427,22.13607872,-104,605,35.7351337,-83.1742311
494,6010106,601010603,60101060304,23266.67,Cataloochee Creek-Pigeon River,Big Creek,FBR,French Broad,42,143080699.1,58821.32425,28,28,36.33457151,14,0,35.7351337,-83.1742311
1664,3010103,301010301,30101030106,28634.72,Little Dan River-Dan River,Big Creek,ROA,Roanoke,2292,179633799.7,81178.51405,2458,2275,,-166,183,35.7351337,-83.1742311
1454,3020203,302020304,30202030402,15158.39,Wiggins Mill Reservoir-Contentnea Creek,Bloomery Swamp,NEU,Neuse,5187,93373619.66,56387.57668,4612,3205,,575,1407,35.7390031,-77.9824294
224,3040101,304010109,30401010902,24602.56,Lower Ararat River,Toms Creek,YAD,Yadkin Pee Dee,5243,154111712.2,66018.36569,5339,4847,38.44149547,-96,492,35.7404009,-82.0498334
523,3050101,305010101,30501010106,17337.25,Headwaters Catawba River,Toms Creek-Catawba River,CAT,Catawba,6569,106654989.7,76055.53911,6893,6046,27.0894506,-324,847,35.7404009,-82.0498334
317,3040102,304010201,30401020107,12494.36,Headwaters South Yadkin River,Dutchman Creek,YAD,Yadkin Pee Dee,2327,77279544.01,48022.16223,2282,2086,19.52243964,45,196,35.7414729,-78.5895047
467,3050101,305010108,30501010801,30408.91,Rhodhiss Lake-Catawba River,McGalliard Creek-Rhodhiss Lake,CAT,Catawba,18964,187368345.4,68754.82489,19858,19416,47.51392305,-894,442,35.7456461,-81.5925377
508,3050101,305010103,30501010301,28518.13,Linville River-Lake James,Upper Linville River,CAT,Catawba,3694,176865353.7,83651.54336,3315,3593,44.55958538,379,-278,35.7459605,-81.8364909
524,3050101,305010103,30501010302,14878.75,Linville River-Lake James,Lower Linville River,CAT,Catawba,147,91880498.18,65035.13846,149,208,23.24804012,-2,-59,35.7459605,-81.8364909
63,3030003,303000301,30300030110,21926.09,Headwaters Deep River,Hasketts Creek-Deep River,CPF,Cape Fear,22474,135005217.6,65657.76249,21571,18975,34.2595164,903,2596,35.745981,-79.8044569
9,3030004,303000403,30300040308,25852.31,Headwaters Little River,Flat Creek-Little River,CPF,Cape Fear,4579,157109756.4,103663.1326,4331,3446,40.39422671,248,885,35.7528878,-82.5465199
75,3030003,303000302,30300030208,21852.34,Upper Deep River,Flat Creek-Deep River,CPF,Cape Fear,1314,133980507.5,90334.49202,1380,1350,34.14427413,-66,30,35.7528878,-82.5465199
725,6010105,601010509,60101050904,15818.2,Sandymush Creek-French Broad River,Flat Creek,FBR,French Broad,9110,97356481.05,53307.39155,8472,6569,24.71593324,638,1903,35.7528878,-82.5465199
147,3030005,303000508,30300050801,7588.42,Walden Creek-Cape Fear River,Walden Creek,CPF,Cape Fear,397,44778940.58,34510.32106,374,371,11.85690526,23,3,35.7530043,-78.8828473
1206,3020101,302010109,30201010903,20652.52,Beech Branch-Tar River,Buck Swamp-Tar River,TAR,Tar-Pamlico,20666,127827535.1,75393.22673,22917,24518,,-2251,-1601,35.7567658,-77.4351508
1280,3020101,302010101,30201010106,19695.16,Aycock Creek-Tar River,Aycock Creek-Tar River,TAR,Tar-Pamlico,2103,122658441.6,58667.61235,2351,2072,,-248,279,35.7567658,-77.4351508
1284,3020101,302010106,30201010607,17335.97,Tar River Reservoir-Tar River,Maple Creek-Tar River,TAR,Tar-Pamlico,17078,107218316.5,50718.49008,17433,15519,,-355,1914,35.7567658,-77.4351508
1295,3020101,302010101,30201010102,17115.3,Aycock Creek-Tar River,Headwaters Tar River,TAR,Tar-Pamlico,747,107050612,57644.64956,765,680,,-18,85,35.7567658,-77.4351508
1302,3020101,302010103,30201010304,25545.61,Lynch Creek-Tar River,Jumping Run-Tar River,TAR,Tar-Pamlico,4437,158656304.2,65658.89051,4904,4829,,-467,75,35.7567658,-77.4351508
1218,3020103,302010305,30201030504,21302.04,Tranters Creek,Upper Tranters Creek,TAR,Tar-Pamlico,1624,131155665.4,59076.77064,1665,1335,,-41,330,35.75858,-77.2290053
1229,3020103,302010305,30201030502,19459.4,Tranters Creek,Headwaters Tranters Creek,TAR,Tar-Pamlico,1685,119994544.9,57800.38177,1801,1975,,-116,-174,35.75858,-77.2290053
1333,3020103,302010305,30201030505,21970.76,Tranters Creek,Middle Tranters Creek,TAR,Tar-Pamlico,942,134998600,58818.71716,936,886,,6,50,35.75858,-77.2290053
1415,3020103,302010305,30201030507,15753.27,Tranters Creek,Cherry Run-Lower Tranters Creek,TAR,Tar-Pamlico,4685,96615857.32,57889.57507,4684,3862,,1,822,35.75858,-77.2290053
2,3030004,303000401,30300040102,29748.4,Buckhorn Creek-Cape Fear River,White Oak Creek,CPF,Cape Fear,15429,182727840.7,76625.79897,7167,4386,46.48187519,8262,2781,35.7595731,-79.0192997
17,3030003,303000305,30300030501,23761.51,Rocky River,North Prong Rocky River-Headwaters Rocky River,CPF,Cape Fear,4489,146604456.3,60516.47816,4477,4101,37.12735354,12,376,35.7595731,-79.0192997
31,3030003,303000304,30300030402,19035.33,Middle Deep River,Upper Cabin Creek,CPF,Cape Fear,3434,116106979.4,62938.46385,3718,3659,29.74269741,-284,59,35.7595731,-79.0192997
36,3030004,303000406,30300040610,26383.11,Rockfish Creek,Little Rockfish Creek,CPF,Cape Fear,52178,159610952,121843.1856,50561,38264,41.22361129,1617,12297,35.7595731,-79.0192997
37,3030003,303000304,30300030404,32962.12,Middle Deep River,Upper Bear Creek,CPF,Cape Fear,2929,201495902.1,83268.29633,3402,2950,51.50330784,-473,452,35.7595731,-79.0192997
44,3030003,303000304,30300030403,32284.52,Middle Deep River,Lower Cabin Creek,CPF,Cape Fear,1552,196857382.7,72545.99418,1755,1650,50.44455654,-203,105,35.7595731,-79.0192997
46,3030005,303000502,30300050202,12040.47,Turnbull Creek-Cape Fear River,Browns Creek,CPF,Cape Fear,4057,72118155.5,48219.7464,4466,4407,18.81323925,-409,59,35.7595731,-79.0192997
50,3030003,303000304,30300030401,30910,Middle Deep River,Fork Creek,CPF,Cape Fear,2685,189350262,69142.056,2714,2722,48.29687371,-29,-8,35.7595731,-79.0192997
59,3030004,303000401,30300040105,23468.39,Buckhorn Creek-Cape Fear River,Daniels Creek-Cape Fear River,CPF,Cape Fear,3705,143606834.5,76637.4707,3493,2836,36.66936216,212,657,35.7595731,-79.0192997
66,3030004,303000404,30300040406,18185.56,Outlet Little River,Jumping Run Creek,CPF,Cape Fear,15509,110632109.1,60669.76331,9859,6948,28.4149387,5650,2911,35.7595731,-79.0192997
69,3030004,303000407,30300040702,11369.83,Cross Creek-Cape Fear River,Town of Lane,CPF,Cape Fear,1908,69100555.61,37686.07184,1728,1258,17.76534663,180,470,35.7595731,-79.0192997
82,3030003,303000306,30300030602,16578.09,Lower Deep River,Indian Creek,CPF,Cape Fear,887,101598771.7,49970.92731,946,881,25.90325941,-59,65,35.7595731,-79.0192997
85,3030004,303000407,30300040703,10835.03,Cross Creek-Cape Fear River,Carvers Creek,CPF,Cape Fear,16714,65766893.12,40202.62393,14460,12689,16.92973766,2254,1771,35.7595731,-79.0192997
103,3030004,303000401,30300040103,21347.48,Buckhorn Creek-Cape Fear River,Buckhorn Creek,CPF,Cape Fear,9668,130906327.8,63140.97943,6145,2744,33.35543382,3523,3401,35.7595731,-79.0192997
135,3030005,303000507,30300050702,12994.28,Liliput Creek-Cape Fear River,Mott Creek-Cape Fear River,CPF,Cape Fear,20549,76899699.18,50394.36218,17517,9637,20.30357414,3032,7880,35.7595731,-79.0192997
136,3030005,303000505,30300050502,10143.19,Brunswick River-Cape Fear River,Town of Woodburn-Sturgeon Creek,CPF,Cape Fear,12800,60223699.62,38272.7741,9896,6042,15.84875012,2904,3854,35.7595731,-79.0192997
137,3030006,303000607,30300060702,13400.45,Moores Creek,Upper Moores Creek,CPF,Cape Fear,310,80308132.62,43841.44161,338,337,20.93820423,-28,1,35.7595731,-79.0192997
155,3030006,303000607,30300060701,12659.22,Moores Creek,White Oak Branch,CPF,Cape Fear,161,75796695.11,41127.88785,236,229,19.78002031,-75,7,35.7595731,-79.0192997
156,3030007,303000703,30300070302,20684.34,Limestone Creek-Northeast Cape Fear River,Upper Limestone Creek,CPF,Cape Fear,1875,124895361.2,55657.87205,1917,1734,32.31928689,-42,183,35.7595731,-79.0192997
164,3030007,303000703,30300070303,17340.25,Limestone Creek-Northeast Cape Fear River,Lower Limestone Creek,CPF,Cape Fear,2542,104710069,52541.22292,2889,2515,27.09414085,-347,374,35.7595731,-79.0192997
169,3030006,303000606,30300060601,26250.89,Colly Creek,Upper Colly Creek,CPF,Cape Fear,496,157602814.2,65658.92436,588,647,41.01701819,-92,-59,35.7595731,-79.0192997
178,3030005,303000504,30300050403,13671.92,Hood Creek-Cape Fear River,Carvers Creek,CPF,Cape Fear,263,81573909.05,50012.25884,318,387,21.36237208,-55,-69,35.7595731,-79.0192997
190,3030006,303000606,30300060603,25879.42,Colly Creek,Lower Colly Creek,CPF,Cape Fear,195,154607049.5,94412.21794,271,207,40.4366057,-76,64,35.7595731,-79.0192997
193,3030006,303000607,30300060703,20620.89,Moores Creek,Middle Moores Creek,CPF,Cape Fear,1536,123309528.5,52082.868,1747,1626,32.22013833,-211,121,35.7595731,-79.0192997
194,3030005,303000505,30300050504,14319.63,Brunswick River-Cape Fear River,Barnards Creek-Cape Fear River,CPF,Cape Fear,22297,84857602.13,51856.09642,14930,10117,22.37442554,7367,4813,35.7595731,-79.0192997
195,3030006,303000607,30300060704,12225.61,Moores Creek,Lower Moores Creek,CPF,Cape Fear,1103,72966843.1,40464.46228,1137,853,19.10251071,-34,284,35.7595731,-79.0192997
199,3030006,303000606,30300060602,25695.63,Colly Creek,Middle Colly Creek,CPF,Cape Fear,441,153893028.8,64516.19775,362,207,40.14942754,79,155,35.7595731,-79.0192997
206,3030007,303000703,30300070307,26683.16,Limestone Creek-Northeast Cape Fear River,Persimmon Branch-Northeast Cape Fear River,CPF,Cape Fear,1308,160961788.9,78762.0616,1425,1230,41.69243803,-117,195,35.7595731,-79.0192997
232,3040101,304010106,30401010607,8982.99,Elkin Creek-Yadkin River,Williams Creek-Yadkin River,YAD,Yadkin Pee Dee,1170,56005440.11,35569.34536,1234,1171,14.03591732,-64,63,35.7595731,-79.0192997
233,3040102,304010201,30401020105,22624.86,Headwaters South Yadkin River,Patterson Creek,YAD,Yadkin Pee Dee,2213,140009808.3,56339.27005,2220,1868,35.35134606,-7,352,35.7595731,-79.0192997
242,3040101,304010110,30401011007,30343.83,Little Yadkin River-Yadkin River,Bashavia Creek-Yadkin River,YAD,Yadkin Pee Dee,6856,188932323.2,68494.70266,6977,6557,47.41223897,-121,420,35.7595731,-79.0192997
272,3040101,304010102,30401010206,21239.75,W Kerr Scott Reservoir-Yadkin River,Community of Ferguson-W Kerr Scott Reservoir,YAD,Yadkin Pee Dee,2413,131991296.8,94234.27633,2592,2328,33.18711699,-179,264,35.7595731,-79.0192997
277,3040101,304010115,30401011504,17485.04,Reedy Creek-Yadkin River,Farabee Creek-Yadkin River,YAD,Yadkin Pee Dee,2790,107823075.1,61200.64487,2863,2794,27.32037118,-73,69,35.7595731,-79.0192997
280,3040101,304010115,30401011503,32998.62,Reedy Creek-Yadkin River,Dykers Creek-Yadkin River,YAD,Yadkin Pee Dee,7360,203799476.6,78011.9074,7253,6148,51.56034566,107,1105,35.7595731,-79.0192997
301,3040101,304010108,30401010802,11822.79,Upper Ararat River,Johnson Creek,YAD,Yadkin Pee Dee,238,5779073.828,11687.16007,227,259,1.437181864,11,-32,35.7595731,-79.0192997
310,3030007,303000708,30300070809,17715.35,Harrisons Creek-Northeast Cape Fear River,Ness Creek-Northeast Cape Fear River,CPF,Cape Fear,6180,105362512.6,65201.31114,4913,5094,27.68023381,1267,-181,35.7595731,-79.0192997
318,3040102,304010202,30401020201,36517.66,Hunting Creek,Headwaters Hunting Creek,YAD,Yadkin Pee Dee,1723,226788423.4,81784.697,1812,1651,57.05883875,-89,161,35.7595731,-79.0192997
326,3040101,304010110,30401011002,14810.3,Little Yadkin River-Yadkin River,Hogan Creek-Yadkin River,YAD,Yadkin Pee Dee,1442,92441691.3,50717.28428,1470,1454,23.14109817,-28,16,35.7595731,-79.0192997
340,3040102,304010202,30401020205,25311.6,Hunting Creek,Middle Hunting Creek,YAD,Yadkin Pee Dee,2582,156747395.8,70728.34898,2626,2501,39.54938119,-44,125,35.7595731,-79.0192997
345,3040104,304010405,30401040504,15423.33,Pee Dee River-Blewett Falls Lake,Little Mountain Creek,YAD,Yadkin Pee Dee,1067,93481718.97,49289.11526,1122,1070,24.09895556,-55,52,35.7595731,-79.0192997
357,3040104,304010405,30401040505,32563.34,Pee Dee River-Blewett Falls Lake,Mountain Creek,YAD,Yadkin Pee Dee,795,197580045.5,96406.79946,904,874,50.88021407,-109,30,35.7595731,-79.0192997
359,3040103,304010306,30401030605,42391.35,Yadkin River,Beaverdam Creek-Yadkin River,YAD,Yadkin Pee Dee,3427,259240806.7,103956.6184,3253,2950,66.23648603,174,303,35.7595731,-79.0192997
375,3040104,304010401,30401040103,28697.14,Brown Creek,Middle Brown Creek,YAD,Yadkin Pee Dee,3419,173371663.9,73546.56256,4539,3163,44.83928764,-1120,1376,35.7595731,-79.0192997
388,3040105,304010505,30401050505,17289.97,Richardson Creek,Negro Head Creek,YAD,Yadkin Pee Dee,3117,104591903.6,55847.98932,3134,3000,27.01558416,-17,134,35.7595731,-79.0192997
415,3040103,304010304,30401030405,7210.92,Upper Uwharrie River,Taylor Creek,YAD,Yadkin Pee Dee,2288,44301533.33,43356.50668,2198,2121,11.26705535,90,77,35.7595731,-79.0192997
420,3040104,304010402,30401040201,20796.61,Lake Tillery-Pee Dee River,Mountain Creek,YAD,Yadkin Pee Dee,6447,126892523.6,73344.58613,6023,5534,32.49470454,424,489,35.7595731,-79.0192997
433,3040102,304010205,30401020504,17173.83,Second Creek,Lower Second Creek,YAD,Yadkin Pee Dee,4037,105712227.1,55077.2333,2963,3546,26.83410696,1074,-583,35.7595731,-79.0192997
435,3040103,304010306,30401030602,13254.74,Yadkin River,Cabin Creek,YAD,Yadkin Pee Dee,1021,81272348.93,53412.30218,1092,1084,20.71052446,-71,8,35.7595731,-79.0192997
439,3040103,304010301,30401030103,18060.98,High Rock Lake-Yadkin River,South Potts Creek-North Potts Creek,YAD,Yadkin Pee Dee,7567,111276431.8,48626.23171,7309,6253,28.22027933,258,1056,35.7595731,-79.0192997
440,3040104,304010401,30401040101,14822.04,Brown Creek,Headwaters Brown Creek,YAD,Yadkin Pee Dee,553,62427584.55,38645.66927,524,365,16.19786497,29,159,35.7595731,-79.0192997
447,3050101,305010106,30501010608,20052.69,Silver Creek-Catawba River,Hunting Creek-Catawba River,CAT,Catawba,19393,123400345.6,62483.95801,19604,19694,31.3323237,-211,-90,35.7595731,-79.0192997
448,3050101,305010106,30501010605,9897.32,Silver Creek-Catawba River,Canoe Creek,CAT,Catawba,2362,60991723.57,49101.8628,2520,2377,15.46456988,-158,143,35.7595731,-79.0192997
485,6010106,601010603,60101060303,28334.11,Cataloochee Creek-Pigeon River,Walters Lake-Pigeon River,FBR,French Broad,1304,174162227.5,67066.50308,1437,1100,44.27204991,-133,337,35.7595731,-79.0192997
487,6010106,601010601,60101060105,22090.22,Headwaters Pigeon River,Beaverdam Creek-Pigeon River,FBR,French Broad,12162,135368550.5,62691.54404,11849,10935,34.51596195,313,914,35.7595731,-79.0192997
