X,Y,OBJECTID,IncidentNumber,USTNum,IncidentName,Address,CityTown,ZipCode,County,Mgr,ROCode,DateOccurred,DateReported,ConfRisk,Risk,CloseOut,CurrStatus,CDNum,LURFiled,LandUse,LatDec,LongDec,FacilID,Comm,Reg,LUR_Resc,LUR_State,RRADate,RRARisk,RRARank,RRA_Rank,RRAAbate,DocsLink
2027500.3019468,809529.630925125,5656,92490,RA-92514,"Strategic Properties, LLC",106 Nelson Street,Durham,27707,DURHA,CAM,RAL,2015/05/30 00:00:00+00,2015/08/01 00:00:00+00,L,L,2015/08/22 00:00:00+00,C,0,,RES,35.974235,-78.907063,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92514%2A%22%7D
2146641.799836,936448.115959287,5657,92491,RA-92515,Smithfield Packing Release,I 85 / US 158,Henderson,27537,VANCE,HMM,RAL,2008/08/30 00:00:00+00,2008/08/30 00:00:00+00,L,L,2015/08/27 00:00:00+00,C,0,,,36.321894,-78.502267,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92515%2A%22%7D
2172533.14449758,942327.697425653,5658,92492,RA-92516,Ward Trucking Spill,S Beckford Dr/Parrish Mill Rd,Henderson,,VANCE,HMM,RAL,2014/11/06 00:00:00+00,2014/11/07 00:00:00+00,L,L,2015/08/27 00:00:00+00,C,0,,,36.337655,-78.41427,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92516%2A%22%7D
2199845.35666989,761593.975081887,5659,92493,RA-92517,Eddins Oil Company Property,1500 North Arendell Ave.,Zebulon,27597,WAKE,RMR,RAL,2009/02/10 00:00:00+00,2015/09/10 00:00:00+00,L,L,2017/05/16 00:00:00+00,C,0,2017/04/22 00:00:00+00,IND,35.840718,-78.325718,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92517%2A%22%7D
2147005.14202095,932212.797957794,5660,92494,RA-92519,US Cellular - Cell Phone Tower Generator Release,US 158 Bus. & Old Watkins Rd.,Henderson,27565,VANCE,SKP,RAL,2015/08/18 00:00:00+00,2015/08/18 00:00:00+00,L,L,2015/09/12 00:00:00+00,C,0,,RES,36.310256,-78.501106,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92519%2A%22%7D
2052317.37277641,750036.324383764,5661,92495,RA-92520,Diaz Foods,1018 Morrisville Parkway,Morrisville,,WAKE,,RAL,2015/07/11 00:00:00+00,2015/09/15 00:00:00+00,L,L,2015/09/17 00:00:00+00,C,0,,,35.810703,-78.823549,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92520%2A%22%7D
2014686.72701001,820542.987426684,5662,92496,RA-92521,Duke-Lenox Baker AST,3040 Erwin Road,Durham,27705,DURHA,JFM,RAL,2015/04/22 00:00:00+00,2015/09/10 00:00:00+00,L,L,2015/09/18 00:00:00+00,C,0,,,36.004515,-78.950349,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92521%2A%22%7D
2287099.1484918,808500.830679822,5663,92497,RA-92522,EJ Tetterton Logging,Highway 64 Alternate,Nashville,27856,NASH,JFM,RAL,2015/05/22 00:00:00+00,2015/09/17 00:00:00+00,L,L,2015/09/19 00:00:00+00,C,0,,,35.96759,-78.02979,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92522%2A%22%7D
2059051.91530132,771167.349887258,5664,92498,RA-92523,Enterprise Gasoline Release,1008 Rental Car Drive,Raleigh,27623,WAKE,JFM,RAL,2015/08/26 00:00:00+00,2015/09/15 00:00:00+00,L,L,2015/09/18 00:00:00+00,C,0,,,35.86872,-78.800692,,C,R,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92523%2A%22%7D
1970768.75609349,850993.287307501,5665,92499,RA-92524,Orange County School Bus,231 Holman Dr./300 US 70E,Hillsborough,27278,ORANG,JFM,RAL,2015/08/01 00:00:00+00,2015/09/23 00:00:00+00,L,L,2015/12/16 00:00:00+00,C,0,,,36.088133,-79.098932,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92524%2A%22%7D
2017857.96687657,812511.150701812,5666,92500,RA-92525,DeSimone Property (Andrew),133 Pinecrest Rd,Durham,27705,DURHA,CAM,RAL,2015/08/28 00:00:00+00,2015/09/09 00:00:00+00,L,L,2020/12/18 00:00:00+00,C,0,2020/05/30 00:00:00+00,RES,35.982446,-78.939644,,N,N,,S,2020/12/03 00:00:00+00,L,25,25,D,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92525%2A%22%7D
2030452.11754073,820394.934528796,5667,92501,RA-92526,Karnes Property (Peter),212 W. Geer Street,Durham,27701,DURHA,CAM,RAL,2015/08/07 00:00:00+00,2015/09/09 00:00:00+00,,,,C,0,,,36.004075,-78.897049,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92526%2A%22%7D
2193585.95813528,960993.506112668,5668,92502,RA-92528,Beam Brothers Spill,Interstate 85 Median,Middleburg,N/A,VANCE,JFM,RAL,2015/09/20 00:00:00+00,2015/11/11 00:00:00+00,L,L,2015/11/18 00:00:00+00,C,0,,,36.38856,-78.34238,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92528%2A%22%7D
2406439.50807725,986646.945237055,5669,92503,RA-92529,Four on the Floor Transportation,Interstate 95 North,Garysburg,N/A,NORTH,JFM,WAS,2015/03/14 00:00:00+00,2015/12/03 00:00:00+00,L,L,2015/12/08 00:00:00+00,C,0,,,36.45301,-77.61816,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92529%2A%22%7D
2097270.83207217,768219.999750318,5670,92504,RA-92530,Longwood Drive Spill,Longwood Drive (1905-2017),Raleigh,,WAKE,JFM,RAL,2015/11/03 00:00:00+00,2015/12/04 00:00:00+00,L,L,2015/12/08 00:00:00+00,C,0,,,35.860344,-78.67173,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92530%2A%22%7D
2025588.90717846,725979.929531059,5671,92505,RA-92531,Lamb property,3121 Highway 64,Apex,27523,WAKE,JFM,RAL,2015/05/05 00:00:00+00,2015/12/11 00:00:00+00,L,L,2015/12/11 00:00:00+00,C,0,,,35.74471,-78.913768,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92531%2A%22%7D
1985569.80476665,793327.788913629,5672,92506,RA-92534,va benson revocable trust,310 cedar street,chapel hill,27514,ORANG,CCW,RAL,2015/10/17 00:00:00+00,2015/12/11 00:00:00+00,L,L,2016/01/05 00:00:00+00,C,0,,RES,35.929752,-79.048744,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92534%2A%22%7D
2487668.20702475,852523.279924048,5673,92507,RA-92535,Domestic Fuels Spill,Highway 903,Palmyra,,HALIF,JFM,WAS,2015/10/20 00:00:00+00,2015/12/29 00:00:00+00,L,L,2015/01/05 00:00:00+00,C,0,,,36.08124,-77.34962,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92535%2A%22%7D
2113101.91552621,750657.401337479,5674,92508,RA-92536,Shooting Sports Wholesale,`,Raleigh,27611,WAKE,JFM,RAL,2014/10/30 00:00:00+00,2015/12/22 00:00:00+00,L,L,2016/01/06 00:00:00+00,C,0,,,35.81194,-78.618531,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92536%2A%22%7D
2064538.86479059,742734.054246518,5675,92509,RA-92537,"Le, Hung N Property Spill",115 Adams St.,Cary,27513-4527,WAKE,JFM,RAL,2016/01/12 00:00:00+00,2016/01/12 00:00:00+00,U,,,C,0,,,35.790575,-78.782383,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92537%2A%22%7D
2075014.91421627,704130.458144867,5676,92510,RA-92538,Ten Ten Road Diesel Release,5600 Ten Ten Road,Apex,27539,WAKE,JFM,RAL,2015/11/25 00:00:00+00,2016/01/16 00:00:00+00,L,L,2016/01/26 00:00:00+00,C,0,,,35.68445,-78.74739,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92538%2A%22%7D
2099342.11867383,745549.25271404,5677,92511,RA-92539,100 Chamberlain Street Spill,100 Chamberlain Street,Raleigh,27607,WAKE,JFM,RAL,2016/01/01 00:00:00+00,2016/01/16 00:00:00+00,L,L,2016/01/27 00:00:00+00,C,0,,,35.798043,-78.664998,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92539%2A%22%7D
2127142.13121116,745750.470733431,5678,92512,RA-92540,"Breaks - Former, Inc.",3500 New Bern Avenue,Raleigh,27607,WAKE,JFM,RAL,2015/07/25 00:00:00+00,2016/01/20 00:00:00+00,L,L,2016/01/30 00:00:00+00,C,0,,,35.798302,-78.571248,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92540%2A%22%7D
2274918.78511309,854953.438446022,5679,92513,RA-92541,U. S. Xpress Spill,10679 North NC 58,Castalia,27816,NASH,JFM,RAL,2015/10/15 00:00:00+00,2015/02/04 00:00:00+00,L,L,2016/02/05 00:00:00+00,C,0,,,36.095512,-78.069478,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92541%2A%22%7D
2037457.47252124,817853.054737517,5680,92514,RA-92542,Fannie Mae Property,1215 N. Maimi Boulevard,Durham,27703,DURHA,JFM,RAL,2016/01/20 00:00:00+00,2016/02/13 00:00:00+00,L,L,2016/02/20 00:00:00+00,C,0,,,35.99707,-78.873376,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92542%2A%22%7D
2136375.01130169,706836.491208284,5681,92515,RA-92543,Fred Smith - Diesel Release,2512 East Garner Road,Raleigh,27610,WAKE,JFM,RAL,2015/11/01 00:00:00+00,2016/02/09 00:00:00+00,L,L,2016/02/25 00:00:00+00,C,0,,,35.69128,-78.54072,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92543%2A%22%7D
2230603.34745462,775144.821660212,5682,92516,RA-92544,Foy Mart Release,1329 Tant Rd.,Spring Hope,27882,NASH,JFM,RAL,2015/12/15 00:00:00+00,2016/02/09 00:00:00+00,L,L,2016/02/25 00:00:00+00,C,0,,,35.877326,-78.221585,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92544%2A%22%7D
2359193.46935517,809465.043872989,5683,92517,RA-92545,McLane Company Release,1951 N. Church Street,Rocky Mount,27804,NASH,JFM,RAL,2016/01/20 00:00:00+00,2016/02/18 00:00:00+00,L,L,2016/02/25 00:00:00+00,C,0,,,35.96806,-77.786139,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92545%2A%22%7D
2045071.14883614,754431.630095259,5684,92518,RA-92546,Circle K Store # 2723886,3610 Davis Drive,Morrisville,27560,WAKE,JFM,RAL,2016/01/16 00:00:00+00,2016/02/24 00:00:00+00,L,L,2016/03/01 00:00:00+00,C,0,,,35.822811,-78.847966,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92546%2A%22%7D
2155312.7736408,736430.010892103,5685,92519,RA-92547,Old Ferrell Road Release,Old Ferrell Road & Smithfield,Knightdale,27545,WAKE,JFM,RAL,2016/01/23 00:00:00+00,2016/02/29 00:00:00+00,L,L,2016/03/08 00:00:00+00,C,0,,,35.772325,-78.476417,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92547%2A%22%7D
2059915.48400311,697871.800592663,5686,92520,RA-92548,Harris Teeter Spill,Holly Springs & Sunset Lake,Holly Springs,,WAKE,JFM,RAL,2015/12/23 00:00:00+00,2016/02/27 00:00:00+00,L,L,2016/03/08 00:00:00+00,C,0,,,35.66735,-78.79828,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92548%2A%22%7D
2349778.78827824,841714.033233812,5687,92521,RA-92549,Fuel Island Spill,7253 NC Highway 48,Battleboro,27809-9183,NASH,JFM,RAL,2016/02/06 00:00:00+00,2016/03/01 00:00:00+00,L,L,2016/03/11 00:00:00+00,C,0,,,36.056956,-77.816653,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92549%2A%22%7D
2103940.24712839,779454.614768819,5688,92522,RA-92550,Waterford Park Lane Spill,203 Waterford Park Lane,Raleigh,27615,WAKE,JFM,RAL,2016/02/06 00:00:00+00,2016/03/03 00:00:00+00,L,L,2016/03/11 00:00:00+00,C,0,,,35.891145,-78.649088,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92550%2A%22%7D
2048757.94633373,705949.851773632,5689,92523,RA-92551,East Williams Street Spill,2080 East Williams Street,Apex,27539,WAKE,JFM,RAL,2015/09/22 00:00:00+00,2016/03/03 00:00:00+00,L,L,2016/03/11 00:00:00+00,C,0,,,35.6896,-78.8358,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92551%2A%22%7D
2112024.10451318,747012.920440493,5690,92524,RA-92552,Capital inn Property,1625 Capital Boulevard,Raleigh,27604,WAKE,JFM,RAL,2016/01/02 00:00:00+00,2016/01/30 00:00:00+00,L,L,2016/03/12 00:00:00+00,C,0,,,35.801939,-78.622213,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92552%2A%22%7D
2112416.9495029,747260.117374332,5691,92525,RA-92553,Knox Auto Sales Inc.,1733 Capital Blvd,Raleigh,27604-1361,WAKE,JFM,RAL,2016/02/02 00:00:00+00,2016/03/01 00:00:00+00,L,L,2016/11/29 00:00:00+00,C,0,,,35.802614,-78.620885,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92553%2A%22%7D
2092663.86330201,799944.707639234,5692,92526,RA-92555,Wahlen residence,11200 Creedmoor Road,Raleigh, 27614,WAKE,JFM,RAL,2016/01/07 00:00:00+00,2016/03/30 00:00:00+00,L,L,2016/03/31 00:00:00+00,C,0,,RES,35.947538,-78.68694,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92555%2A%22%7D
2102546.21953691,805875.725989045,5693,92527,RA-92556,W C Public School System Spill,2741 Pleasant Union Church Rd,Raleigh,27614,WAKE,JFM,RAL,2016/02/24 00:00:00+00,2016/03/31 00:00:00+00,L,L,2016/04/05 00:00:00+00,C,0,,,35.963741,-78.653483,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92556%2A%22%7D
2178757.9623867,923373.240700572,5694,92528,RA-92557,Landstar Inway Spill,1000 Facet Rd.,Henderson,27537-7475,VANCE,JFM,RAL,2016/01/20 00:00:00+00,2016/03/18 00:00:00+00,L,L,2016/04/06 00:00:00+00,C,0,,,36.285491,-78.393531,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92557%2A%22%7D
2118879.52913234,729897.398236138,5695,92529,RA-92558,Sysco Corporation,1-40 East @ MM 301,Raleigh,27610,WAKE,JFM,RAL,2015/11/03 00:00:00+00,2016/04/05 00:00:00+00,L,L,2016/04/08 00:00:00+00,C,0,,,35.754844,-78.599327,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92558%2A%22%7D
2296280.5662963,692878.604391128,5696,92530,RA-92559,C.R. England Spill,Hwy 301 & Little Rock Church,Lucama,27851-9592,WILSO,JFM,WAS,2016/01/25 00:00:00+00,2016/04/12 00:00:00+00,L,L,2016/04/15 00:00:00+00,C,0,,,35.64971,-78.00269,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92559%2A%22%7D
2064198.91172823,670242.160692456,5697,92531,RA-92560,Castrol Lube Express Spill,1110 N. Main St.,Fuquay Varina,27526,WAKE,JFM,RAL,2016/04/16 00:00:00+00,2016/04/16 00:00:00+00,L,L,2016/09/08 00:00:00+00,C,0,,,35.591415,-78.784061,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92560%2A%22%7D
2264587.77489639,742574.616046034,5698,92532,RA-92561,Stephens Pipe and Fence,Marker 484 on US Hwy 64 E,Tarboro,N/A,NASH,JFM,RAL,2015/09/22 00:00:00+00,2016/04/16 00:00:00+00,L,L,2016/04/23 00:00:00+00,C,0,,,35.787065,-78.107862,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92561%2A%22%7D
2028849.40306601,827172.547023482,5699,92533,RA-92554,Arneson Property (Perry),618 Colgate Street,Durham,27704,DURHA,CAM,RAL,2016/02/18 00:00:00+00,2016/02/24 00:00:00+00,L,L,2016/04/26 00:00:00+00,C,0,,RES,36.022698,-78.902445,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92554%2A%22%7D
2393466.6755538,953224.394988503,5700,92534,RA-92562,Reser's Fine Foods Spill,11075 NC Highway 903,Halifax,27839,HALIF,JFM,WAS,2016/03/10 00:00:00+00,2016/04/21 00:00:00+00,L,L,2016/04/26 00:00:00+00,C,0,,,36.361709,-77.66379,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92562%2A%22%7D
2395592.88536996,1003626.98347102,5701,92535,RA-92563,K & D Transport Spill,505 Highway 46,Gaston,27832,NORTH,JFM,WAS,2016/03/02 00:00:00+00,2016/04/22 00:00:00+00,L,L,2016/04/27 00:00:00+00,C,0,,,36.50005,-77.65425,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92563%2A%22%7D
2383687.98359727,756603.230651168,5702,92536,RA-92564,R& C Auto Transport Spill,I 95 MM 164,Darlington,N/a,HALIF,JFM,WAS,2016/04/09 00:00:00+00,2016/04/27 00:00:00+00,L,L,2016/04/27 00:00:00+00,C,0,,,35.822,-77.7057,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92564%2A%22%7D
2047810.80778152,719799.418553214,5703,92537,RA-92565,"A.G. Lee Transport, LLC. Spill",1009 Schieffelin Road,Apex,27502-1777,WAKE,JFM,RAL,2015/07/15 00:00:00+00,2016/04/26 00:00:00+00,L,L,2016/04/28 00:00:00+00,C,0,,,35.727654,-78.838914,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92565%2A%22%7D
2024789.71568765,818876.000841972,5704,92538,RA-92310,Southern Repair Service Property,913 Rome Ave,Durham,27701,DURHA,NPM,RAL,2012/05/18 00:00:00+00,2012/05/18 00:00:00+00,L,,2012/08/03 00:00:00+00,C,0,,RES,35.999917,-78.916197,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92310%2A%22%7D
1968636.69477261,846109.050268165,5705,92539,RA-92566,"claytor property, thomas",306 WEST MARGARET LANE,hillsborough,27278,ORANG,CCW,RAL,2015/12/30 00:00:00+00,2016/04/14 00:00:00+00,L,L,2016/04/28 00:00:00+00,C,0,2016/04/23 00:00:00+00,RES,36.07471,-79.10613,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92566%2A%22%7D
2030787.15004982,811452.002365759,5706,92540,RA-92567,Ma Property (Chunyan),1403 Lincoln St,Durham,27701,DURHA,CAM,RAL,2016/05/05 00:00:00+00,2016/05/07 00:00:00+00,L,L,2016/07/23 00:00:00+00,C,0,,RES,35.979507,-78.895948,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92567%2A%22%7D
2023292.34736571,723507.629533236,5707,92541,RA-92568,McLaurin Residence,3225 U.S. Highway 64 West,Apex, 27523,WAKE,JFM,RAL,2016/03/18 00:00:00+00,2016/05/08 00:00:00+00,L,L,2016/05/12 00:00:00+00,C,0,,,35.737923,-78.921514,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92568%2A%22%7D
2187447.03035652,776574.786308192,5708,92542,RA-92569,Home Builders Supply,Hwy 96 and Fowler Road,Zebulon,,WAKE,JFM,RAL,2016/03/23 00:00:00+00,2016/06/01 00:00:00+00,L,L,2016/06/02 00:00:00+00,C,0,,,35.882097,-78.367227,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92569%2A%22%7D
2024695.35109842,805861.11079535,5709,92543,RA-92570,"Buie Property, Lubertha",137 E. Conwallis Road,Durham,27707,DURHA,CAM,RAL,2016/05/20 00:00:00+00,2016/05/26 00:00:00+00,L,L,2016/07/23 00:00:00+00,C,0,,RES,35.964164,-78.916553,,N,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92570%2A%22%7D
2319795.41895481,702257.03232035,5710,92544,RA-92571,Brinn's Trucking Spill,Mile Marker 45 on Hwy 264 W, Wilson,,WILSO,JFM,WAS,2016/03/02 00:00:00+00,2016/06/04 00:00:00+00,L,L,2016/06/08 00:00:00+00,C,0,,,35.6748,-77.9232,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92571%2A%22%7D
2053008.43140891,818730.277797943,5711,92545,RA-92572,Coppley Farms Incident,3603 Daniel Road, Durham,27707,DURHA,JFM,RAL,2016/03/17 00:00:00+00,2016/06/16 00:00:00+00,L,L,2016/06/17 00:00:00+00,C,0,,,35.999414,-78.8208,,,N,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92572%2A%22%7D
1978686.66877748,986625.075765311,5712,92546,RA-92573,Duke Energy Progress Roxboro Steam Electric Plant CCR-219 In,1700 Dunnaway Road,Semora,27343,PERSO,SKP,RAL,2016/06/17 00:00:00+00,2016/06/21 00:00:00+00,L,L,,C,0,,,36.460698,-79.07247,,,,,,,,,0,,http://edocs.deq.nc.gov/WasteManagement/Search.aspx?dbid=0&searchcommand=%7B%5BWM%5D%3A%5BProgram_ID%5D%3D%22%2ARA-92573%2A%22%7D
